playerID,schoolID,yearID
milletr01,kentst,1994
munsoth01,kentst,1967
munsoth01,kentst,1968
rolliri01,kentst,1958
rolliri01,kentst,1959
rolliri01,kentst,1960
sonnaan01,kentst,2003
sonnaan01,kentst,2004
stonest01,kentst,1967
stonest01,kentst,1968
tabakje01,kentst,1983
tabakje01,kentst,1984
tabakje01,kentst,1985
tabakje01,kentst,1986
vanbejo01,kentst,1999
vanbejo01,kentst,2000
vanbejo01,kentst,2001
abbotje01,kentucky,1991
abbotje01,kentucky,1992
abbotje01,kentucky,1994
alberan01,kentucky,2005
alberan01,kentucky,2006
alberan01,kentucky,2007
alberan01,kentucky,2008
blantjo01,kentucky,2000
blantjo01,kentucky,2001
blantjo01,kentucky,2002
boltoro01,kentucky,1989
boltoro01,kentucky,1990
bryande01,kentucky,1971
bryande01,kentucky,1972
bryande01,kentucky,1973
cowgico01,kentucky,2005
cowgico01,kentucky,2006
cowgico01,kentucky,2008
dixonst01,kentucky,1988
downssc01,kentucky,1995
downssc01,kentucky,1996
downssc01,kentucky,1997
flynndo01,kentucky,1969
foleyma01,kentucky,1974
foleyma01,kentucky,1975
greenan01,kentucky,1997
greenan01,kentucky,1998
greenan01,kentucky,1999
greenan01,kentucky,2000
grubbto01,kentucky,1920
hendero01,kentucky,1990
hendero01,kentucky,1991
hendero01,kentucky,1992
jeffrir01,kentucky,1927
jeffrir01,kentucky,1928
keeneje01,kentucky,1980
keeneje01,kentucky,1981
kilgupa01,kentucky,1981
kilgupa01,kentucky,1982
kilgupa01,kentucky,1983
kilgupa01,kentucky,1984
kipnija01,kentucky,2007
leyriji01,kentucky,1985
luebbla01,kentucky,1988
luebbla01,kentucky,1989
luebbla01,kentucky,1990
nashco01,kentucky,1961
nashco01,kentucky,1962
nashco01,kentucky,1963
nashco01,kentucky,1964
parkji01,kentucky,1911
parkji01,kentucky,1913
parkji01,kentucky,1914
parreje01,kentucky,1980
parreje01,kentucky,1981
parreje01,kentucky,1982
parreje01,kentucky,1983
paxtoja01,kentucky,2007
paxtoja01,kentucky,2008
paxtoja01,kentucky,2009
rusinch01,kentucky,2006
rusinch01,kentucky,2007
rusinch01,kentucky,2008
rusinch01,kentucky,2009
savagja01,kentucky,1983
savagja01,kentucky,1984
savagja01,kentucky,1985
shumpte01,kentucky,1985
shumpte01,kentucky,1986
shumpte01,kentucky,1987
thompma01,kentucky,1990
thompma01,kentucky,1991
thompma01,kentucky,1992
vanlawi01,kentucky,1989
vanlawi01,kentucky,1990
vanlawi01,kentucky,1991
webbbr01,kentucky,1998
webbbr01,kentucky,1999
webbbr01,kentucky,2000
keetoeu01,kentuckyst1902,
wolveha01,kenyonoh,1893
essicbi01,knoxil,1898
essicbi01,knoxil,1901
essicbi01,knoxil,1902
essicbi01,knoxil,1903
hardiha01,knoxil,
mcdoude01,knoxil,1893
westhi01,knoxil,1905
clarkmo01,knoxville,
farmegr01,knoxville,
forcebi01,knoxville,
fieldna01,ksbarto,1995
fieldna01,ksbarto,1996
sandeda01,ksbarto,1998
sandeda01,ksbarto,1999
stanfja01,ksbarto,1996
stanfja01,ksbarto,1997
hafnetr01,kscowle,1996
hafnetr01,kscowle,1997
hughetr01,kscowle,1997
hughetr01,kscowle,1998
spiveju01,kscowle,1995
spiveju01,kscowle,1996
deharri01,ksftsco,1987
greenst01,ksftsco,1996
greenst01,ksftsco,1997
larocad01,ksftsco,1999
waszgbj01,ksftsco,1989
waszgbj01,ksftsco,1990
reynoro02,ksgarde,1977
reynoro02,ksgarde,1978
bohntj01,kshutch,1999
bohntj01,kshutch,2000
dingmcr01,kshutch,1993
dingmcr01,kshutch,1994
olsonti01,kshutch,1998
olsonti01,kshutch,1999
zagurmi01,kshutch,2002
zagurmi01,kshutch,2003
pelloki01,ksjohns,1993
pelloki01,ksjohns,1994
seguida01,kskccco,1985
seguida01,kskccco,1986
youngke01,kskccco,1988
youngke01,kskccco,1989
thomami01,kslabet,1988
thomami01,kslabet,1989
tiffete01,kspratt,1998
tiffete01,kspratt,1999
bushefr01,ksstmaC,1925
bushefr01,ksstmaC,1926
bushefr01,ksstmaC,1927
hendrcl01,ksstmaC,1907
mcevolo01,ksstmaC,1923
mcevolo01,ksstmaC,1924
mcevolo01,ksstmaC,1925
patteha03,ksstmaC,1930
rileyle01,ksstmaC,1926
rileyle01,ksstmaC,1927
ryanja03,ksstmaC,1927
ryanja03,ksstmaC,1928
ryanja03,ksstmaC,1929
walshto01,ksstmaC,1904
walshto01,ksstmaC,1905
walshto01,ksstmaC,1906
hochha01,kutztown,1904
hochha01,kutztown,1905
hochha01,kutztown,1906
hochha01,kutztown,1907
mcdonjo01,kutztown,1899
mcdonjo01,kutztown,1900
vogelry01,kutztown,1996
vogelry01,kutztown,1997
vogelry01,kutztown,1998
welleto01,kybella,1998
welleto01,kybella,1999
welleto01,kybella,2000
rayla01,kywesleyan,1977
rayla01,kywesleyan,1978
rayla01,kywesleyan,1979
wadeco01,kywesleyan,2002
wadeco01,kywesleyan,2003
wadeco01,kywesleyan,2004
dixonst01,kywkycc,1989
whiteri01,kywkycc,1990
richmsc01,labossi,2003
hickmje01,lacollege,1958
hickmje01,lacollege,1959
selfto01,lacollege,1997
selfto01,lacollege,1998
selfto01,lacollege,1999
bourgst01,ladelga,1991
barclge01,lafayette,1894
barclge01,lafayette,1895
barclge01,lafayette,1896
barclge01,lafayette,1897
berrych02,lafayette,1922
berrych02,lafayette,1923
berrych02,lafayette,1924
berrych02,lafayette,1925
demotbe01,lafayette,1908
demotbe01,lafayette,1909
demotbe01,lafayette,1910
gazelmi01,lafayette,1920
gazelmi01,lafayette,1921
gazelmi01,lafayette,1922
gazelmi01,lafayette,1923
grubefr01,lafayette,1924
grubefr01,lafayette,1925
grubefr01,lafayette,1926
grubefr01,lafayette,1927
helfrty01,lafayette,1912
helfrty01,lafayette,1913
helfrty01,lafayette,1914
helfrty01,lafayette,1915
hennele01,lafayette,1913
hillefr01,lafayette,1940
hillefr01,lafayette,1941
hillefr01,lafayette,1942
longle01,lafayette,1909
longle01,lafayette,1910
longle01,lafayette,1911
maddojo99,lafayette,1973
maddojo99,lafayette,1974
maddojo99,lafayette,1975
mutisje01,lafayette,1986
mutisje01,lafayette,1987
mutisje01,lafayette,1988
scheefr01,lafayette,1913
scheefr01,lafayette,1914
wrighdi01,lafayette,1912
wrighdi01,lafayette,1914
wrighdi01,lafayette,1915
krueger01,lakeforest,1912
krueger01,lakeforest,1913
allrebe01,lamar,1986
allrebe01,lamar,1987
avenbr01,lamar,1991
avenbr01,lamar,1992
avenbr01,lamar,1993
avenbr01,lamar,1994
cammaer01,lamar,1995
cammaer01,lamar,1996
cammaer01,lamar,1997
clarkje01,lamar,1983
clarkje01,lamar,1984
clarkje01,lamar,1985
henslcl01,lamar,2002
hoffpmi01,lamar,2001
hoffpmi01,lamar,2002
mackto01,lamar,1981
mackto01,lamar,1982
millake01,lamar,1992
millake01,lamar,1993
sanchbr01,lamar,1997
sanchbr01,lamar,1998
sanchbr01,lamar,1999
smithda03,lamar,1978
smithda03,lamar,1979
willira01,lamar,1995
willira01,lamar,1996
willira01,lamar,1997
kingra01,lambuthtn,1993
kingra01,lambuthtn,1994
kingra01,lambuthtn,1995
bondwa01,lanecol,1956
foremza01,langstonok1897,
jeffewi01,langstonok1897,
robinno01,langstonok1897,
dimicfr01,lasalle,1984
filerto01,lasalle,1975
filerto01,lasalle,1976
filerto01,lasalle,1977
filerto01,lasalle,1978
bagwebi01,latech,1920
bagwebi01,latech,1921
bagwebi01,latech,1922
bossha01,latech,1926
bossha01,latech,1927
donalat01,latech,1931
donalat01,latech,1932
herrito01,latech,1948
hiattph01,latech,1990
jeffcmi01,latech,1978
jeffcmi01,latech,1979
jeffcmi01,latech,1980
lintobo01,latech,1922
lintobo01,latech,1923
mcgehke01,latech,1988
mcgehke01,latech,1989
mcgehke01,latech,1990
mcgilra01,latech,1973
mcgilra01,latech,1974
mcgilra01,latech,1975
montoch01,latech,1985
montoch01,latech,1986
montoch01,latech,1987
myrowbr01,latech,1997
myrowbr01,latech,1998
myrowbr01,latech,1999
oakesre01,latech,1907
oakesre01,latech,1908
richaje01,latech,1985
richaje01,latech,1986
seguida01,latech,1987
shortda01,latech,1937
shortda01,latech,1938
stonege02,latech,1965
stonege02,latech,1966
barbest02,laverneca,1968
barbest02,laverneca,1969
blackew01,laverneca,1941
cripeda01,laverneca,1972
grahada01,laverneca,1975
hinshge01,laverneca,1980
lentiji01,laverneca,1975
leyvani99,laverneca,1972
leyvani99,laverneca,1973
leyvani99,laverneca,1974
leyvani99,laverneca,1975
norwowi01,laverneca,1972
quiseda01,laverneca,1974
quiseda01,laverneca,1975
ruckeda01,laverneca,1978
verhojo01,laverneca,1974
brownmy01,lebvalley,1915
brownmy01,lebvalley,1916
brownmy01,lebvalley,1917
ewingre01,lebvalley,1921
gelbech01,lebvalley,1925
gelbech01,lebvalley,1926
gelbech01,lebvalley,1927
hainehi01,lebvalley,1917
hainehi01,lebvalley,1918
pauxtsi01,lebvalley,1905
pauxtsi01,lebvalley,1906
wolfle01,lebvalley,1920
wolfle01,lebvalley,1921
wolfle01,lebvalley,1922
wolfle01,lebvalley,1923
wolfle01,lebvalley,1924
adamsbo01,lehigh,1922
adamsbo01,lehigh,1923
adamsbo01,lehigh,1924
adamsbo01,lehigh,1925
andercr01,lehigh,1958
andercr01,lehigh,1959
andercr01,lehigh,1960
fishbsa01,lehigh,1914
fishbsa01,lehigh,1915
fishbsa01,lehigh,1916
fishbsa01,lehigh,1917
hartzpa01,lehigh,1973
hartzpa01,lehigh,1974
hartzpa01,lehigh,1975
leesge01,lehigh,1914
leesge01,lehigh,1915
leesge01,lehigh,1916
leesge01,lehigh,1917
mcbrima02,lehigh,2004
mcbrima02,lehigh,2005
mcbrima02,lehigh,2006
ockwh01,lehigh,1933
ockwh01,lehigh,1934
ockwh01,lehigh,1935
staufed01,lehigh,1920
twombba01,lehigh,1914
twombba01,lehigh,1915
twombba01,lehigh,1916
twombba01,lehigh,1917
twombcy01,lehigh,1916
twombcy01,lehigh,1917
wilsomi01,lehigh,1920
wrighdi01,lehigh,1913
wilsope02,leland,
brownto05,lemoyne,1979
brownto05,lemoyne,1980
brownto05,lemoyne,1981
cassisc01,lemoyne,1996
cassisc01,lemoyne,1997
cassisc01,lemoyne,1998
deshaji01,lemoyne,1979
deshaji01,lemoyne,1980
deshaji01,lemoyne,1981
deshaji01,lemoyne,1982
hoype01,lemoyne,1986
hoype01,lemoyne,1987
hoype01,lemoyne,1988
ratlijo01,lemoyne,1991
ratlijo01,lemoyne,1992
ratlijo01,lemoyne,1993
wessiji01,lemoyne,1974
wessiji01,lemoyne,1975
wessiji01,lemoyne,1976
johnsto03,lemoynowen,1977
peeplna01,lemoynowen,
greenle02,lemoynowen1871,
lewiscl01,lemoynowen1871,
dealli01,lenoirrhyn,1934
dealli01,lenoirrhyn,1935
padgedo01,lenoirrhyn,1934
phillbu01,lenoirrhyn,1924
starrhe01,lenoirrhyn,1958
baughju01,lewclarkor,1993
baughju01,lewclarkor,1994
baughju01,lewclarkor,1995
wardpe01,lewclarkor,1956
wardpe01,lewclarkor,1957
wardpe01,lewclarkor,1958
benarma01,lewclarkst,1991
benarma01,lewclarkst,1992
darenvi01,lewclarkst,1992
deckest01,lewclarkst,1987
deckest01,lewclarkst,1988
edensto01,lewclarkst,1980
edensto01,lewclarkst,1981
edensto01,lewclarkst,1983
ellisja01,lewclarkst,1999
ellisja01,lewclarkst,2000
ferraan01,lewclarkst,1999
ferraan01,lewclarkst,2000
fostejo01,lewclarkst,1999
foulkke01,lewclarkst,1994
jacobbu02,lewclarkst,1997
mabeuch01,lewclarkst,2000
mabeuch01,lewclarkst,2001
reedst01,lewclarkst,1987
reedst01,lewclarkst,1988
ryanbr01,lewclarkst,2001
ryanbr01,lewclarkst,2002
ryanbr01,lewclarkst,2003
willifr01,lewclarkst,1979
brennto01,lewisil,1971
brennto01,lewisil,1972
brennto01,lewisil,1973
brennto01,lewisil,1974
furmajj01,lewisil,1998
furmajj01,lewisil,1999
furmajj01,lewisil,2000
huismri01,lewisil,1988
huismri01,lewisil,1989
huismri01,lewisil,1990
spiezed01,lewisil,1962
spiezed01,lewisil,1963
unroeti01,lewisil,1991
unroeti01,lewisil,1992
washbgr01,lewisil,1967
younger02,lewisil,1988
younger02,lewisil,1989
younger02,lewisil,1990
arangpe01,lhbelen,
bradydo01,liberty,1989
bradydo01,liberty,1990
bradydo01,liberty,1991
breamsi01,liberty,1979
breamsi01,liberty,1980
breamsi01,liberty,1981
guettle01,liberty,1978
guettle01,liberty,1979
guettle01,liberty,1980
guettle01,liberty,1981
tomlira01,liberty,1986
tomlira01,liberty,1987
tomlira01,liberty,1988
clarkma01,lincolnlandcc,1988
fasseje01,lincolnlandcc,1982
fasseje01,lincolnlandcc,1983
gaettga01,lincolnlandcc,1978
knoedju01,lincolnlandcc,1999
knoedju01,lincolnlandcc,2000
omallry01,lincolnlandcc,1999
omallry01,lincolnlandcc,2000
perrypa02,lincolnlandcc,1978
slusajo01,lincolnlandcc,1985
slusajo01,lincolnlandcc,1986
baileji01,lincolnmem,1953
baileji01,lincolnmem,1954
baileji01,lincolnmem,1955
baileji01,lincolnmem,1956
shielsc01,lincolnmem,1995
shielsc01,lincolnmem,1996
shielsc01,lincolnmem,1997
voylebr01,lincolnmem,1997
voylebr01,lincolnmem,1998
deckedu01,lincolnmo,
pearsle02,lincolnmo,
savagju01,lincolnmo,
shropra01,lincolnmo,
troupqu01,lincolnmo,
brosisc01,linfieldor,1985
brosisc01,linfieldor,1986
brosisc01,linfieldor,1987
martybo01,linfieldor,1949
martybo01,linfieldor,1950
martybo01,linfieldor,1951
martybo01,linfieldor,1952
paterjo01,linfieldor,2005
brothre01,lipscomb,2007
brothre01,lipscomb,2008
brothre01,lipscomb,2009
mclaubo01,lipscomb,1973
mclaubo01,lipscomb,1974
mclaubo01,lipscomb,1975
evansbi03,livingnc,
saundcl01,livingnc,
yokella01,livingnc,
campbhu02,lockhaven,1906
campbhu02,lockhaven,1907
murrare01,lockhaven,1904
smithdi01,lockhaven,1949
abbotky01,longbeach,1989
alvarab01,longbeach,2001
alvarab01,longbeach,2002
alvarab01,longbeach,2003
bearega01,longbeach,1973
bearega01,longbeach,1974
bentzch01,longbeach,2000
bentzch01,longbeach,2001
biddlro01,longbeach,1995
biddlro01,longbeach,1996
biddlro01,longbeach,1997
bowkejo01,longbeach,2002
bowkejo01,longbeach,2003
bowkejo01,longbeach,2004
carpean01,longbeach,2006
cooksbr01,longbeach,1990
cooksbr01,longbeach,1991
crosbbo01,longbeach,1999
crosbbo01,longbeach,2000
crosbbo01,longbeach,2001
davisbr03,longbeach,2002
davisbr03,longbeach,2003
davisbr03,longbeach,2004
demarch01,longbeach,2001
demarch01,longbeach,2002
dobbsgr01,longbeach,1999
espinda01,longbeach,2006
espinda01,longbeach,2007
espinda01,longbeach,2008
estrama01,longbeach,2005
gallomi01,longbeach,1997
gallomi01,longbeach,1998
gallomi01,longbeach,1999
gasparo01,longbeach,1966
giambja01,longbeach,1990
giambja01,longbeach,1991
giambja01,longbeach,1992
gomezch02,longbeach,1992
gonzaga01,longbeach,1992
gonzaga01,longbeach,1993
gonzaga01,longbeach,1994
gonzaga01,longbeach,1995
hugheja02,longbeach,2005
hugheja02,longbeach,2006
jonesma02,longbeach,1994
jonesma02,longbeach,1995
jonesma02,longbeach,1996
jonesma02,longbeach,1997
liefeje01,longbeach,1993
liefeje01,longbeach,1994
liefeje01,longbeach,1995
longoev01,longbeach,2005
longoev01,longbeach,2006
mcanupa01,longbeach,2002
moffira01,longbeach,1968
moffira01,longbeach,1969
munizca01,longbeach,2002
munizca01,longbeach,2003
nendi01,longbeach,1960
petersh01,longbeach,2006
petersh01,longbeach,2007
petersh01,longbeach,2008
ramosce01,longbeach,2003
ramosce01,longbeach,2004
ramosce01,longbeach,2005
reedje03,longbeach,2000
reedje03,longbeach,2001
reedje03,longbeach,2002
shawbr01,longbeach,2006
shawbr01,longbeach,2007
shawbr01,longbeach,2008
shermda02,longbeach,1989
sledgte01,longbeach,1998
sledgte01,longbeach,1999
smithji02,longbeach,1974
smithji02,longbeach,1975
smithji02,longbeach,1976
terdojo01,longbeach,2010
throoge01,longbeach,1972
trachst01,longbeach,1991
tulowtr01,longbeach,2003
tulowtr01,longbeach,2004
tulowtr01,longbeach,2005
urbanto01,longbeach,1989
urbanto01,longbeach,1990
vargaja01,longbeach,2004
vinceni01,longbeach,2008
weaveje02,longbeach,2002
weaveje02,longbeach,2003
weaveje02,longbeach,2004
wilkad01,longbeach,2007
wilkad01,longbeach,2008
wilkad01,longbeach,2009
worleva01,longbeach,2006
worleva01,longbeach,2007
worleva01,longbeach,2008
campisa01,longisland,1962
campisa01,longisland,1963
campisa01,longisland,1964
crowlte01,longisland,1966
dobyla01,longisland,
kingdo01,longisland,
russoma01,longisland,1935
russoma01,longisland,1936
tuckemi01,longwoodva,1990
tuckemi01,longwoodva,1991
tuckemi01,longwoodva,1992
faberre01,lorasia,1909
armstji01,louisville,
greense01,louisville,1998
greense01,louisville,1999
greense01,louisville,2000
jacksza01,louisville,2002
jacksza01,louisville,2003
kostefr01,louisville,1926
kostefr01,louisville,1927
kostefr01,louisville,1928
magnutr01,louisville,2004
magnutr01,louisville,2005
magnutr01,louisville,2006
magnutr01,louisville,2007
rosenbj01,louisville,2004
rosenbj01,louisville,2005
rosenbj01,louisville,2006
rosenbj01,louisville,2008
pechoch01,loyolachi,1911
pechoch01,loyolachi,1912
pechoch01,loyolachi,1913
pechoch01,loyolachi,1914
amalfjo01,loyolamary,1952
amalfjo01,loyolamary,1953
bakerch02,loyolamary,1974
bakerch02,loyolamary,1975
bartobr01,loyolamary,2001
beanbi01,loyolamary,1983
beanbi01,loyolamary,1984
beanbi01,loyolamary,1985
beanbi01,loyolamary,1986
bowersh01,loyolamary,1990
bowersh01,loyolamary,1991
bowersh01,loyolamary,1992
bowersh01,loyolamary,1993
bruskji01,loyolamary,1986
bucklje01,loyolamary,1909
casseja01,loyolamary,1999
clayda02,loyolamary,1981
clayda02,loyolamary,1982
donnech01,loyolamary,1985
donnech01,loyolamary,1986
donnech01,loyolamary,1987
farrier01,loyolamary,2005
farrier01,loyolamary,2006
farrier01,loyolamary,2007
gomezch02,loyolamary,1990
gomezch02,loyolamary,1991
jonestr01,loyolamary,1980
jonestr01,loyolamary,1981
jonestr01,loyolamary,1982
layanti01,loyolamary,1983
layanti01,loyolamary,1984
layanti01,loyolamary,1985
layanti01,loyolamary,1986
lowerte01,loyolamary,1991
pettich01,loyolamary,2003
pettich01,loyolamary,2004
pettich01,loyolamary,2005
pettich01,loyolamary,2006
schulmi02,loyolamary,1998
schulmi02,loyolamary,1999
schulmi02,loyolamary,2000
schumsk01,loyolamary,1999
scottda01,loyolamary,1987
scottda01,loyolamary,1988
scottda01,loyolamary,1989
shafeti01,loyolamary,1906
sheldbo01,loyolamary,1969
sheldbo01,loyolamary,1970
sheldbo01,loyolamary,1971
sheldbo01,loyolamary,1972
snodgfr01,loyolamary,1906
snodgfr01,loyolamary,1907
steveje01,loyolamary,2003
steveje01,loyolamary,2004
steveje01,loyolamary,2005
trabebi01,loyolamary,1998
trabebi01,loyolamary,1999
trabebi01,loyolamary,2000
turanbr01,loyolamary,1988
turanbr01,loyolamary,1989
wheeled02,loyolamary,1938
wheelry01,loyolamary,2007
wheelry01,loyolamary,2008
wheelry01,loyolamary,2009
whitejo03,loyolamary,2001
whitejo03,loyolamary,2002
whitejo03,loyolamary,2003
wilhojo01,loyolamary,1904
wilhojo01,loyolamary,1905
wilsocj01,loyolamary,2001
bielemi01,loyolamd,1978
childha01,loyolamd,1928
fickjo01,loyolamd,1941
fickjo01,loyolamd,1942
nordbti01,loyolamd,1970
montral01,loyolano,1962
montral01,loyolano,1963
schoege01,loyolano,1965
schoege01,loyolano,1966
schrobo01,loyolano,1963
schrobo01,loyolano,1964
adcocjo01,lsu,1947
ainswku01,lsu,1998
ainswku01,lsu,1999
bairdal01,lsu,1916
banksev01,lsu,1910
barkese01,lsu,2001
barkese01,lsu,2002
belleal01,lsu,1985
belleal01,lsu,1986
belleal01,lsu,1987
blairbu01,lsu,1933
blairbu01,lsu,1934
blairbu01,lsu,1936
bowieji01,lsu,1986
byrdpa01,lsu,1989
byrdpa01,lsu,1990
byrdpa01,lsu,1991
colemlo01,lsu,2006
colemlo01,lsu,2007
colemlo01,lsu,2008
colemlo01,lsu,2009
corcoro01,lsu,2001
cresswa01,lsu,1937
cresswa01,lsu,1938
cresswa01,lsu,1939
darkal01,lsu,1943
fontemi01,lsu,2000
fontemi01,lsu,2001
freemma01,lsu,1949
freemma01,lsu,1950
freemma01,lsu,1951
furbuch01,lsu,2007
gausmke01,lsu,2011
gausmke01,lsu,2012
greenri01,lsu,1990
greenri01,lsu,1991
greenri01,lsu,1992
guthrma01,lsu,1984
guthrma01,lsu,1985
guthrma01,lsu,1986
guthrma01,lsu,1987
harriwi02,lsu,2003
harriwi02,lsu,2004
harriwi02,lsu,2005
harriwi02,lsu,2006
hawpebr01,lsu,1998
hawpebr01,lsu,1999
hawpebr01,lsu,2000
hetzeer01,lsu,1985
hillaa01,lsu,2001
hillaa01,lsu,2002
hillaa01,lsu,2003
hodgetr01,lsu,1999
hodgetr01,lsu,2000
howelro01,lsu,1910
howelro01,lsu,1911
howelro01,lsu,1912
johnsru01,lsu,1992
johnsru01,lsu,1993
johnsru01,lsu,1994
jorgery01,lsu,2000
keislra01,lsu,1998
kerlior01,lsu,1912
larsobr01,lsu,1997
laxtobr01,lsu,1993
laxtobr01,lsu,1994
laxtobr01,lsu,1995
laxtobr01,lsu,1996
lemahdj01,lsu,2008
lemahdj01,lsu,2009
leskacu01,lsu,1989
madisda01,lsu,1941
madisda01,lsu,1943
manueba01,lsu,1986
manueba01,lsu,1987
mcdonbe01,lsu,1987
mcdonbe01,lsu,1988
mcdonbe01,lsu,1989
mercejo01,lsu,1912
mileymi01,lsu,1972
mileymi01,lsu,1973
mileymi01,lsu,1974
moockjo01,lsu,1964
moockjo01,lsu,1965
morriwa02,lsu,1994
morriwa02,lsu,1995
morriwa02,lsu,1996
moutoly01,lsu,1990
moutoly01,lsu,1991
odonojo02,lsu,1988
odonojo02,lsu,1989
odonojo02,lsu,1990
ogeach01,lsu,1989
ogeach01,lsu,1990
ogeach01,lsu,1991
osikke01,lsu,1988
osikke01,lsu,1989
osikke01,lsu,1990
parkecl01,lsu,1982
parkecl01,lsu,1983
parkecl01,lsu,1984
parkecl01,lsu,1985
rebouje01,lsu,1985
rebouje01,lsu,1986
riosar01,lsu,1991
riosar01,lsu,1992
riosar01,lsu,1993
ryanco01,lsu,1939
sadlebi01,lsu,2003
sheetan01,lsu,1991
sheetan01,lsu,1992
sirotmi01,lsu,1990
sirotmi01,lsu,1991
sirotmi01,lsu,1992
sirotmi01,lsu,1993
smithgr02,lsu,2003
smithgr02,lsu,2004
smithgr02,lsu,2005
sprinru01,lsu,1987
sprinru01,lsu,1988
sprinru01,lsu,1989
stavini01,lsu,2004
stavini01,lsu,2005
swansre01,lsu,1954
tallebr01,lsu,1999
tallebr01,lsu,2000
theriry01,lsu,1999
theriry01,lsu,2000
theriry01,lsu,2001
vargaja01,lsu,2002
verdury01,lsu,2008
voigtja01,lsu,1986
voigtja01,lsu,1987
walketo04,lsu,1992
walketo04,lsu,1993
walketo04,lsu,1994
wilesra01,lsu,1970
wilesra01,lsu,1971
wilesra01,lsu,1972
wilesra01,lsu,1973
wilsobr01,lsu,2001
wilsobr01,lsu,2002
womacsi01,lsu,1917
yarnaed01,lsu,1994
yarnaed01,lsu,1995
yarnaed01,lsu,1996
youmash01,lsu,1999
youmash01,lsu,2000
youmash01,lsu,2001
belkti01,lubbchrist,1992
cornebr01,lubbchrist,1991
cornebr01,lubbchrist,1992
harrijo04,lubbchrist,1974
harrijo04,lubbchrist,1975
harrijo04,lubbchrist,1976
milleke02,lubbchrist,1984
velarra01,lubbchrist,1982
velarra01,lubbchrist,1983
velarra01,lubbchrist,1984
velarra01,lubbchrist,1985
watkist01,lubbchrist,1997
olsonma01,lutheria,1927
olsonma01,lutheria,1928
olsonma01,lutheria,1929
olsonma01,lutheria,1930
orwolos01,lutheria,1922
orwolos01,lutheria,1923
orwolos01,lutheria,1924
orwolos01,lutheria,1925
hobbsjo01,lynchbrgva,1976
hobbsjo01,lynchbrgva,1977
hobbsjo01,lynchbrgva,1978
thomale01,lynchbrgva,1920
thomale01,lynchbrgva,1921
thomale01,lynchbrgva,1922
thomale01,lynchbrgva,1923
sampebi01,macmurryil,1982
sampebi01,macmurryil,1983
sampebi01,macmurryil,1984
sampebi01,macmurryil,1985
hillke01,macollege,1984
hartnga01,madeajc,1918
hartnga01,madeajc,1919
shopato01,madeajc,1965
bordimi01,maine,1984
bordimi01,maine,1985
bordimi01,maine,1986
bucklke01,maine,1979
bucklke01,maine,1980
bucklke01,maine,1981
cushmha01,maine,1897
cushmha01,maine,1898
cushmha01,maine,1899
driscmi01,maine,1913
driscmi01,maine,1914
driscmi01,maine,1915
driscmi01,maine,1916
frencpa01,maine,1917
johnsjo05,maine,1980
johnsjo05,maine,1981
johnsjo05,maine,1982
lawryot01,maine,1914
lawryot01,maine,1915
lawryot01,maine,1916
mchalma01,maine,1908
mchalma01,maine,1909
mchalma01,maine,1910
merrist99,maine,1964
merrist99,maine,1965
merrist99,maine,1966
plympje01,maine,1985
plympje01,maine,1986
plympje01,maine,1987
pondra01,maine,1908
pondra01,maine,1909
pondra01,maine,1910
roberbe01,maine,1973
roberbe01,maine,1974
roberbe01,maine,1975
roberbe01,maine,1976
roweha01,maine,1915
roweha01,maine,1916
sweenma01,maine,1988
sweenma01,maine,1989
sweenma01,maine,1990
sweenma01,maine,1991
swiftbi02,maine,1981
swiftbi02,maine,1982
swiftbi02,maine,1983
swiftbi02,maine,1984
thomala01,maine,1989
thomala01,maine,1990
thomala01,maine,1991
byassu01,malcomx1911,
morrebi01,malowete,1916
mannji01,mamassa,1993
bereja01,mamiddl,1990
castrlu01,manhattan,1895
castrlu01,manhattan,1897
castrlu01,manhattan,1898
castrlu01,manhattan,1899
castrlu01,manhattan,1900
chalmge01,manhattan,1908
chlupbo01,manhattan,1965
chlupbo01,manhattan,1966
chlupbo01,manhattan,1967
cottedi01,manhattan,1910
cottedi01,manhattan,1911
duffpa01,manhattan,1901
duffpa01,manhattan,1902
duffpa01,manhattan,1903
duffpa01,manhattan,1904
ferrycy01,manhattan,1900
ferrycy01,manhattan,1901
finlebi01,manhattan,1885
greenpa01,manhattan,1899
greenpa01,manhattan,1900
hanleji01,manhattan,1909
hanleji01,manhattan,1910
hanleji01,manhattan,1911
hassebu01,manhattan,1931
hassebu01,manhattan,1932
hassebu01,manhattan,1933
karlan01,manhattan,1933
karlan01,manhattan,1934
karlan01,manhattan,1935
kinsl01,manhattan,1891
loughbi01,manhattan,1878
loughbi01,manhattan,1879
loughbi01,manhattan,1880
loughbi01,manhattan,1881
loughbi01,manhattan,1882
mahonch01,manhattan,1905
mahonch01,manhattan,1906
mcbripe01,manhattan,1895
mcbripe01,manhattan,1896
mcbripe01,manhattan,1897
mcbripe01,manhattan,1898
mearach01,manhattan,1908
minahco01,manhattan,1903
mulliji01,manhattan,1901
mulliji01,manhattan,1902
mulliji01,manhattan,1903
mulliji01,manhattan,1904
oharato01,manhattan,1903
oharato01,manhattan,1904
oharato01,manhattan,1905
parismi01,manhattan,2002
parismi01,manhattan,2003
parismi01,manhattan,2004
rescixa01,manhattan,1933
rescixa01,manhattan,1934
rescixa01,manhattan,1935
schilch01,manhattan,1957
schilch01,manhattan,1958
